TotalLoad,OtherLoad,HVACLoad,Ambient,Humidity,DOW,TOD,ClgSP,KitchenClgSP,GuestClgSP,HtgSP,KitchenHtgSP,GuestHtgSP,SupplyAirSP,ChwSP
185861.27197,142804.30800,43056.96397,  20.87500,  80.50000,   7.00000,  15.75000,  25.89304,  27.89304,  25.89304,  21.00000,  19.00000,  21.00000,  13.94652,   9.53956
303715.56124,142800.63056,160914.93067,  20.60000,  81.00000,   7.00000,  16.00000,  22.26001,  24.26001,  22.26001,  21.00000,  19.00000,  21.00000,  12.13000,   4.09001
254957.08877,170383.73839,84573.35038,  20.60000,  81.00000,   7.00000,  16.25000,  24.06213,  26.06213,  24.06213,  21.00000,  19.00000,  21.00000,  13.03107,   6.79320
289793.17287,170431.40606,119361.76680,  20.60000,  81.00000,   7.00000,  16.50000,  22.82086,  24.82086,  22.82086,  21.00000,  19.00000,  21.00000,  12.41043,   4.93129
246327.18682,170406.48185,75920.70496,  20.60000,  81.00000,   7.00000,  16.75000,  24.17266,  26.17266,  24.17266,  21.00000,  19.00000,  21.00000,  13.08633,   6.95899
252367.75005,170433.54666,81934.20339,  20.60000,  81.00000,   7.00000,  17.00000,  24.02316,  26.02316,  24.02316,  21.00000,  19.00000,  21.00000,  13.01158,   6.73474
314257.13260,236696.69812,77560.43448,  20.60000,  81.00000,   7.00000,  17.25000,  24.29714,  26.29714,  24.29714,  21.00000,  19.00000,  21.00000,  13.14857,   7.14572
375569.49349,236702.07054,138867.42295,  20.60000,  81.00000,   7.00000,  17.50000,  22.43291,  24.43291,  22.43291,  21.00000,  19.00000,  21.00000,  12.21646,   4.34937
365990.14159,236664.60288,129325.53872,  20.60000,  81.00000,   7.00000,  17.75000,  22.50286,  24.50286,  22.50286,  21.00000,  19.00000,  21.00000,  12.25143,   4.45429
332173.47868,236668.41596,95505.06272,  20.60000,  81.00000,   7.00000,  18.00000,  23.46740,  25.46740,  23.46740,  21.00000,  19.00000,  21.00000,  12.73370,   5.90110
287844.50677,231406.76067,56437.74610,  20.45000,  79.75000,   7.00000,  18.25000,  24.83088,  26.83088,  24.83088,  21.00000,  19.00000,  21.00000,  13.41544,   7.94632
288798.73917,231425.16932,57373.56985,  20.30000,  78.50000,   7.00000,  18.50000,  24.83329,  26.83329,  24.83329,  21.00000,  19.00000,  21.00000,  13.41664,   7.94993
303799.07804,248173.86412,55625.21393,  20.15000,  77.25000,   7.00000,  18.75000,  25.01800,  27.01800,  25.01800,  21.00000,  19.00000,  21.00000,  13.50900,   8.22700
357135.36777,248165.84574,108969.52203,  20.00000,  76.00000,   7.00000,  19.00000,  23.18261,  25.18261,  23.18261,  21.00000,  19.00000,  21.00000,  12.59130,   5.47391
375167.86326,259407.63008,115760.23318,  20.00000,  76.50000,   7.00000,  19.25000,  22.90155,  24.90155,  22.90155,  21.00000,  19.00000,  21.00000,  12.45078,   5.05233
377559.70672,259404.78401,118154.92271,  20.00000,  77.00000,   7.00000,  19.50000,  22.70939,  24.70939,  22.70939,  21.00000,  19.00000,  21.00000,  12.35469,   4.76408
370753.34479,259401.88794,111351.45685,  20.00000,  77.50000,   7.00000,  19.75000,  22.77524,  24.77524,  22.77524,  21.00000,  19.00000,  21.00000,  12.38762,   4.86286
312947.46815,259403.27690,53544.19126,  20.00000,  78.00000,   7.00000,  20.00000,  24.98492,  26.98492,  24.98492,  21.00000,  19.00000,  21.00000,  13.49246,   8.17737
362553.28708,249680.12303,112873.16404,  20.00000,  80.25000,   7.00000,  20.25000,  22.79800,  24.79800,  22.79800,  21.00000,  19.00000,  21.00000,  12.39900,   4.89700
345308.29339,249648.42683,95659.86655,  20.00000,  82.50000,   7.00000,  20.50000,  23.48117,  25.48117,  23.48117,  21.00000,  19.00000,  21.00000,  12.74058,   5.92175
304582.60091,249664.88999,54917.71092,  20.00000,  84.75000,   7.00000,  20.75000,  25.07399,  27.07399,  25.07399,  21.00000,  19.00000,  21.00000,  13.53700,   8.31099
325202.83728,249681.66273,75521.17455,  20.00000,  87.00000,   7.00000,  21.00000,  24.47569,  26.47569,  24.47569,  21.00000,  19.00000,  21.00000,  13.23785,   7.41354
285612.02158,196306.82485,89305.19672,  20.15000,  87.00000,   7.00000,  21.25000,  24.18719,  26.18719,  24.18719,  21.00000,  19.00000,  21.00000,  13.09360,   6.98079
295470.46348,196303.44563,99167.01786,  20.30000,  87.00000,   7.00000,  21.50000,  23.99776,  25.99776,  23.99776,  21.00000,  19.00000,  21.00000,  12.99888,   6.69664
301197.01067,196300.75313,104896.25754,  20.45000,  87.00000,   7.00000,  21.75000,  23.83771,  25.83771,  23.83771,  21.00000,  19.00000,  21.00000,  12.91886,   6.45657
276864.75427,196301.26705,80563.48722,  20.60000,  87.00000,   7.00000,  22.00000,  24.61942,  26.61942,  24.61942,  21.00000,  19.00000,  21.00000,  13.30971,   7.62913
199284.13557,123479.84195,75804.29363,  20.72500,  86.25000,   7.00000,  22.25000,  24.83428,  26.83428,  24.83428,  21.00000,  19.00000,  21.00000,  13.41714,   7.95142
252421.74264,122144.42620,130277.31644,  20.85000,  85.50000,   7.00000,  22.50000,  23.18589,  25.18589,  23.18589,  21.00000,  19.00000,  21.00000,  12.59294,   5.47883
276033.01899,123481.13908,152551.87991,  20.97500,  84.75000,   7.00000,  22.75000,  22.26369,  24.26369,  22.26369,  21.00000,  19.00000,  21.00000,  12.13184,   4.09553
220060.78204,122481.71720,97579.06484,  21.10000,  84.00000,   7.00000,  23.00000,  23.62330,  25.62330,  23.62330,  21.00000,  19.00000,  21.00000,  12.81165,   6.13495
179469.14406,83250.77760,96218.36646,  21.10000,  83.25000,   7.00000,  23.25000,  23.62764,  25.62764,  23.62764,  21.00000,  19.00000,  21.00000,  12.81382,   6.14146
194869.27636,83262.08350,111607.19286,  21.10000,  82.50000,   7.00000,  23.50000,  23.04508,  25.04508,  23.04508,  21.00000,  19.00000,  21.00000,  12.52254,   5.26761
118677.35763,83240.23966,35437.11797,  21.10000,  81.75000,   7.00000,  23.75000,  24.50943,  26.50943,  24.50943,  21.00000,  19.00000,  21.00000,  13.25471,   7.46414
162211.96819,83388.10712,78823.86107,  21.10000,  81.00000,   7.00000,  24.00000,  24.18692,  26.18692,  24.18692,  21.00000,  19.00000,  21.00000,  13.09346,   6.98038
177160.07069,92442.64042,84717.43026,  20.97500,  81.00000,   1.00000,   0.25000,  29.96250,  29.96250,  23.96250,  16.00000,  16.00000,  21.00000,  12.98125,   6.64375
148317.15716,92482.15025,55835.00691,  20.85000,  81.00000,   1.00000,   0.50000,  28.28516,  28.28516,  22.28516,  16.00000,  16.00000,  21.00000,  12.14258,   4.12773
129849.90170,92619.23664,37230.66506,  20.72500,  81.00000,   1.00000,   0.75000,  30.19685,  30.19685,  24.19685,  16.00000,  16.00000,  21.00000,  13.09842,   6.99527
135730.75940,92631.25497,43099.50444,  20.60000,  81.00000,   1.00000,   1.00000,  29.45026,  29.45026,  23.45026,  16.00000,  16.00000,  21.00000,  12.72513,   5.87539
113736.63529,75144.23148,38592.40381,  20.45000,  81.75000,   1.00000,   1.25000,  30.16254,  30.16254,  24.16254,  16.00000,  16.00000,  21.00000,  13.08127,   6.94382
116186.48046,75143.52138,41042.95908,  20.30000,  82.50000,   1.00000,   1.50000,  29.78490,  29.78490,  23.78490,  16.00000,  16.00000,  21.00000,  12.89245,   6.37735
107955.87735,75142.43191,32813.44544,  20.15000,  83.25000,   1.00000,   1.75000,  31.83507,  31.83507,  25.83507,  16.00000,  16.00000,  21.00000,  13.91753,   9.45260
200113.07728,75141.11576,124971.96152,  20.00000,  84.00000,   1.00000,   2.00000,  28.79119,  28.79119,  22.79119,  16.00000,  16.00000,  21.00000,  12.39560,   4.88679
173223.30012,75125.54895,98097.75117,  20.00000,  84.00000,   1.00000,   2.25000,  29.31395,  29.31395,  23.31395,  16.00000,  16.00000,  21.00000,  12.65698,   5.67093
107564.96748,75112.92286,32452.04462,  20.00000,  84.00000,   1.00000,   2.50000,  31.19869,  31.19869,  25.19869,  16.00000,  16.00000,  21.00000,  13.59934,   8.49803
106175.38575,75115.60346,31059.78230,  20.00000,  84.00000,   1.00000,   2.75000,  31.94165,  31.94165,  25.94165,  16.00000,  16.00000,  21.00000,  13.97083,   9.61248
183484.43288,75134.85546,108349.57742,  20.00000,  84.00000,   1.00000,   3.00000,  28.94734,  28.94734,  22.94734,  16.00000,  16.00000,  21.00000,  12.47367,   5.12100
160742.05330,81603.61926,79138.43404,  19.85000,  84.00000,   1.00000,   3.25000,  29.72995,  29.72995,  23.72995,  16.00000,  16.00000,  21.00000,  12.86498,   6.29493
121158.91711,81596.78847,39562.12863,  19.70000,  84.00000,   1.00000,   3.50000,  29.38314,  29.38314,  23.38314,  16.00000,  16.00000,  21.00000,  12.69157,   5.77472
157322.07830,81724.71563,75597.36267,  19.55000,  84.00000,   1.00000,   3.75000,  29.46104,  29.46104,  23.46104,  16.00000,  16.00000,  21.00000,  12.73052,   5.89156
177819.02028,81562.57951,96256.44077,  19.40000,  84.00000,   1.00000,   4.00000,  29.06268,  29.06268,  23.06268,  16.00000,  16.00000,  21.00000,  12.53134,   5.29402
140188.70697,93766.16012,46422.54685,  19.55000,  83.25000,   1.00000,   4.25000,  28.45069,  28.45069,  22.45069,  16.00000,  16.00000,  21.00000,  12.22535,   4.37604
171874.12665,93910.92419,77963.20246,  19.70000,  82.50000,   1.00000,   4.50000,  29.33636,  29.33636,  23.33636,  16.00000,  16.00000,  21.00000,  12.66818,   5.70455
137379.47257,93764.54703,43614.92554,  19.85000,  81.75000,   1.00000,   4.75000,  31.51730,  31.51730,  25.51730,  16.00000,  16.00000,  21.00000,  13.75865,   8.97595
138347.39542,93795.78033,44551.61510,  20.00000,  81.00000,   1.00000,   5.00000,  29.14506,  29.14506,  23.14506,  16.00000,  16.00000,  21.00000,  12.57253,   5.41759
202185.92634,148551.17660,53634.74975,  20.00000,  81.00000,   1.00000,   5.25000,  30.21109,  30.21109,  24.21109,  16.00000,  16.00000,  21.00000,  13.10555,   7.01664
247468.62581,148551.23133,98917.39449,  20.00000,  81.00000,   1.00000,   5.50000,  29.43607,  29.43607,  23.43607,  16.00000,  16.00000,  21.00000,  12.71804,   5.85411
190477.55722,148525.63008,41951.92714,  20.00000,  81.00000,   1.00000,   5.75000,  29.40442,  29.40442,  23.40442,  16.00000,  16.00000,  21.00000,  12.70221,   5.80662
250616.26237,148556.58034,102059.68202,  20.00000,  81.00000,   1.00000,   6.00000,  29.28650,  29.28650,  23.28650,  16.00000,  16.00000,  21.00000,  12.64325,   5.62975
243402.21068,201441.04725,41961.16343,  20.15000,  80.50000,   1.00000,   6.25000,  31.76469,  31.76469,  25.76469,  16.00000,  16.00000,  21.00000,  13.88234,   9.34703
258878.93065,201431.59161,57447.33905,  20.30000,  80.00000,   1.00000,   6.50000,  31.10419,  31.10419,  25.10419,  16.00000,  16.00000,  21.00000,  13.55209,   8.35628
258161.89899,201434.35552,56727.54347,  20.45000,  79.50000,   1.00000,   6.75000,  31.32807,  31.32807,  25.32807,  16.00000,  16.00000,  21.00000,  13.66404,   8.69211
354351.46689,201436.13622,152915.33067,  20.60000,  79.00000,   1.00000,   7.00000,  28.28588,  28.28588,  22.28588,  16.00000,  16.00000,  21.00000,  12.14294,   4.12882
320635.16065,233131.54531,87503.61534,  20.60000,  79.50000,   1.00000,   7.25000,  29.93908,  29.93908,  23.93908,  16.00000,  16.00000,  21.00000,  12.96954,   6.60861
341498.77651,233132.95141,108365.82511,  20.60000,  80.00000,   1.00000,   7.50000,  23.30655,  25.30655,  23.30655,  21.00000,  19.00000,  21.00000,  12.65327,   5.65982
341066.05567,233127.95464,107938.10103,  20.60000,  80.50000,   1.00000,   7.75000,  23.32880,  25.32880,  23.32880,  21.00000,  19.00000,  21.00000,  12.66440,   5.69320
279448.37100,233094.07170,46354.29930,  20.60000,  81.00000,   1.00000,   8.00000,  25.67415,  27.67415,  25.67415,  21.00000,  19.00000,  21.00000,  13.83708,   9.21123
243073.18616,177205.38946,65867.79671,  20.72500,  81.00000,   1.00000,   8.25000,  25.09971,  27.09971,  25.09971,  21.00000,  19.00000,  21.00000,  13.54985,   8.34956
256222.88644,177184.35526,79038.53118,  20.85000,  81.00000,   1.00000,   8.50000,  24.86324,  26.86324,  24.86324,  21.00000,  19.00000,  21.00000,  13.43162,   7.99486
348797.14032,177182.74148,171614.39884,  20.97500,  81.00000,   1.00000,   8.75000,  22.34495,  24.34495,  22.34495,  21.00000,  19.00000,  21.00000,  12.17247,   4.21742
243372.20820,177148.27228,66223.93592,  21.10000,  81.00000,   1.00000,   9.00000,  25.08359,  27.08359,  25.08359,  21.00000,  19.00000,  21.00000,  13.54180,   8.32539
203099.07008,132272.04561,70827.02447,  21.25000,  79.75000,   1.00000,   9.25000,  25.00552,  27.00552,  25.00552,  21.00000,  19.00000,  21.00000,  13.50276,   8.20828
259593.49859,132290.08526,127303.41333,  21.40000,  78.50000,   1.00000,   9.50000,  23.29484,  25.29484,  23.29484,  21.00000,  19.00000,  21.00000,  12.64742,   5.64226
251432.27201,132262.06352,119170.20849,  21.55000,  77.25000,   1.00000,   9.75000,  23.40604,  25.40604,  23.40604,  21.00000,  19.00000,  21.00000,  12.70302,   5.80906
254704.75042,132267.75976,122436.99066,  21.70000,  76.00000,   1.00000,  10.00000,  23.18529,  25.18529,  23.18529,  21.00000,  19.00000,  21.00000,  12.59265,   5.47794
261451.18512,129030.45751,132420.72761,  21.70000,  76.00000,   1.00000,  10.25000,  22.65159,  24.65159,  22.65159,  21.00000,  19.00000,  21.00000,  12.32579,   4.67738
241179.00614,127682.77937,113496.22677,  21.70000,  76.00000,   1.00000,  10.50000,  23.09082,  25.09082,  23.09082,  21.00000,  19.00000,  21.00000,  12.54541,   5.33623
169255.49633,129073.87594,40181.62039,  21.70000,  76.00000,   1.00000,  10.75000,  25.92226,  27.92226,  25.92226,  21.00000,  19.00000,  21.00000,  13.96113,   9.58339
235006.43173,128421.95636,106584.47536,  21.70000,  76.00000,   1.00000,  11.00000,  23.66501,  25.66501,  23.66501,  21.00000,  19.00000,  21.00000,  12.83251,   6.19752
279457.71926,127837.45326,151620.26600,  21.82500,  75.25000,   1.00000,  11.25000,  22.31649,  24.31649,  22.31649,  21.00000,  19.00000,  21.00000,  12.15825,   4.17474
175776.84427,127811.00542,47965.83885,  21.95000,  74.50000,   1.00000,  11.50000,  25.63329,  27.63329,  25.63329,  21.00000,  19.00000,  21.00000,  13.81664,   9.14993
231525.64558,127876.86796,103648.77762,  22.07500,  73.75000,   1.00000,  11.75000,  23.78176,  25.78176,  23.78176,  21.00000,  19.00000,  21.00000,  12.89088,   6.37264
283551.51196,127846.09833,155705.41363,  22.20000,  73.00000,   1.00000,  12.00000,  22.27679,  24.27679,  22.27679,  21.00000,  19.00000,  21.00000,  12.13839,   4.11518
165326.41169,108874.90695,56451.50474,  22.35000,  71.25000,   1.00000,  12.25000,  25.20219,  27.20219,  25.20219,  21.00000,  19.00000,  21.00000,  13.60109,   8.50328
206624.86109,108917.65991,97707.20118,  22.50000,  69.50000,   1.00000,  12.50000,  23.89872,  25.89872,  23.89872,  21.00000,  19.00000,  21.00000,  12.94936,   6.54808
159639.84154,108905.68800,50734.15354,  22.65000,  67.75000,   1.00000,  12.75000,  25.49304,  27.49304,  25.49304,  21.00000,  19.00000,  21.00000,  13.74652,   8.93957
241397.25470,108914.68284,132482.57187,  22.80000,  66.00000,   1.00000,  13.00000,  23.00509,  25.00509,  23.00509,  21.00000,  19.00000,  21.00000,  12.50255,   5.20764
180177.81750,108895.69437,71282.12313,  22.65000,  67.25000,   1.00000,  13.25000,  24.74133,  26.74133,  24.74133,  21.00000,  19.00000,  21.00000,  13.37066,   7.81199
169848.68827,108915.55775,60933.13051,  22.50000,  68.50000,   1.00000,  13.50000,  25.25130,  27.25130,  25.25130,  21.00000,  19.00000,  21.00000,  13.62565,   8.57696
283114.94324,108909.22147,174205.72177,  22.35000,  69.75000,   1.00000,  13.75000,  22.07842,  24.07842,  22.07842,  21.00000,  19.00000,  21.00000,  12.03921,   3.81763
223065.09880,108866.90835,114198.19045,  22.20000,  71.00000,   1.00000,  14.00000,  23.14869,  25.14869,  23.14869,  21.00000,  19.00000,  21.00000,  12.57435,   5.42304
233237.80399,108879.33626,124358.46774,  22.20000,  70.50000,   1.00000,  14.25000,  22.69740,  24.69740,  22.69740,  21.00000,  19.00000,  21.00000,  12.34870,   4.74610
213205.83016,108866.51105,104339.31911,  22.20000,  70.00000,   1.00000,  14.50000,  23.26712,  25.26712,  23.26712,  21.00000,  19.00000,  21.00000,  12.63356,   5.60068
212968.02906,108877.15595,104090.87310,  22.20000,  69.50000,   1.00000,  14.75000,  23.24239,  25.24239,  23.24239,  21.00000,  19.00000,  21.00000,  12.62120,   5.56359
195686.13716,108875.89192,86810.24524,  22.20000,  69.00000,   1.00000,  15.00000,  23.87650,  25.87650,  23.87650,  21.00000,  19.00000,  21.00000,  12.93825,   6.51474
190021.77002,138164.64408,51857.12594,  22.35000,  68.25000,   1.00000,  15.25000,  25.24459,  27.24459,  25.24459,  21.00000,  19.00000,  21.00000,  13.62229,   8.56688
231122.37485,138203.71838,92918.65647,  22.50000,  67.50000,   1.00000,  15.50000,  24.02794,  26.02794,  24.02794,  21.00000,  19.00000,  21.00000,  13.01397,   6.74191
241344.76348,138191.62989,103153.13359,  22.65000,  66.75000,   1.00000,  15.75000,  23.76184,  25.76184,  23.76184,  21.00000,  19.00000,  21.00000,  12.88092,   6.34276
273584.56229,138188.24398,135396.31832,  22.80000,  66.00000,   1.00000,  16.00000,  22.68688,  24.68688,  22.68688,  21.00000,  19.00000,  21.00000,  12.34344,   4.73032
219567.90246,165809.32378,53758.57868,  22.65000,  66.00000,   1.00000,  16.25000,  25.18853,  27.18853,  25.18853,  21.00000,  19.00000,  21.00000,  13.59426,   8.48279
260709.90735,165867.44959,94842.45776,  22.50000,  66.00000,   1.00000,  16.50000,  23.88902,  25.88902,  23.88902,  21.00000,  19.00000,  21.00000,  12.94451,   6.53352
291585.68553,165838.13873,125747.54680,  22.35000,  66.00000,   1.00000,  16.75000,  22.76876,  24.76876,  22.76876,  21.00000,  19.00000,  21.00000,  12.38438,   4.85313
231366.91477,165810.58362,65556.33115,  22.20000,  66.00000,   1.00000,  17.00000,  24.57958,  26.57958,  24.57958,  21.00000,  19.00000,  21.00000,  13.28979,   7.56937
318999.74394,227497.59108,91502.15286,  22.07500,  66.50000,   1.00000,  17.25000,  23.80898,  25.80898,  23.80898,  21.00000,  19.00000,  21.00000,  12.90449,   6.41347
338420.96596,227479.52390,110941.44206,  21.95000,  67.00000,   1.00000,  17.50000,  23.13025,  25.13025,  23.13025,  21.00000,  19.00000,  21.00000,  12.56512,   5.39537
280095.20541,227461.55107,52633.65433,  21.82500,  67.50000,   1.00000,  17.75000,  25.18995,  27.18995,  25.18995,  21.00000,  19.00000,  21.00000,  13.59498,   8.48493
331911.05431,227506.28287,104404.77144,  21.70000,  68.00000,   1.00000,  18.00000,  23.42497,  25.42497,  23.42497,  21.00000,  19.00000,  21.00000,  12.71249,   5.83746
270483.36177,231425.62412,39057.73765,  21.42500,  69.25000,   1.00000,  18.25000,  25.99964,  27.99964,  25.99964,  21.00000,  19.00000,  21.00000,  13.99982,   9.69947
327412.72858,231461.60414,95951.12443,  21.15000,  70.50000,   1.00000,  18.50000,  23.94729,  25.94729,  23.94729,  21.00000,  19.00000,  21.00000,  12.97365,   6.62094
348700.41924,248177.57846,100522.84078,  20.87500,  71.75000,   1.00000,  18.75000,  23.72068,  25.72068,  23.72068,  21.00000,  19.00000,  21.00000,  12.86034,   6.28103
290676.61952,248161.30960,42515.30991,  20.60000,  73.00000,   1.00000,  19.00000,  25.97185,  27.97185,  25.97185,  21.00000,  19.00000,  21.00000,  13.98593,   9.65778
416628.96371,268695.81628,147933.14743,  20.60000,  75.00000,   1.00000,  19.25000,  22.43011,  24.43011,  22.43011,  21.00000,  19.00000,  21.00000,  12.21506,   4.34517
398107.29659,268641.64321,129465.65338,  20.60000,  77.00000,   1.00000,  19.50000,  22.66723,  24.66723,  22.66723,  21.00000,  19.00000,  21.00000,  12.33361,   4.70084
386802.07159,268646.84192,118155.22967,  20.60000,  79.00000,   1.00000,  19.75000,  22.89934,  24.89934,  22.89934,  21.00000,  19.00000,  21.00000,  12.44967,   5.04901
385180.96218,268652.78922,116528.17296,  20.60000,  81.00000,   1.00000,  20.00000,  22.84746,  24.84746,  22.84746,  21.00000,  19.00000,  21.00000,  12.42373,   4.97119
307576.74048,240430.12013,67146.62035,  20.45000,  81.75000,   1.00000,  20.25000,  24.50548,  26.50548,  24.50548,  21.00000,  19.00000,  21.00000,  13.25274,   7.45822
289196.89841,240453.84512,48743.05329,  20.30000,  82.50000,   1.00000,  20.50000,  25.39075,  27.39075,  25.39075,  21.00000,  19.00000,  21.00000,  13.69538,   8.78613
313562.47807,240460.94342,73101.53464,  20.15000,  83.25000,   1.00000,  20.75000,  24.59096,  26.59096,  24.59096,  21.00000,  19.00000,  21.00000,  13.29548,   7.58644
352202.52735,240448.68302,111753.84433,  20.00000,  84.00000,   1.00000,  21.00000,  23.41961,  25.41961,  23.41961,  21.00000,  19.00000,  21.00000,  12.70980,   5.82941
332104.29430,187061.66259,145042.63171,  19.85000,  85.50000,   1.00000,  21.25000,  22.27225,  24.27225,  22.27225,  21.00000,  19.00000,  21.00000,  12.13613,   4.10838
234159.89113,187033.41829,47126.47284,  19.70000,  87.00000,   1.00000,  21.50000,  25.62672,  27.62672,  25.62672,  21.00000,  19.00000,  21.00000,  13.81336,   9.14007
303410.38469,187075.26787,116335.11681,  19.55000,  88.50000,   1.00000,  21.75000,  23.04489,  25.04489,  23.04489,  21.00000,  19.00000,  21.00000,  12.52244,   5.26733
230618.39426,187042.72585,43575.66841,  19.40000,  90.00000,   1.00000,  22.00000,  25.77893,  27.77893,  25.77893,  21.00000,  19.00000,  21.00000,  13.88947,   9.36840
245178.84228,123494.81608,121684.02620,  19.82500,  85.75000,   1.00000,  22.25000,  22.97137,  24.97137,  22.97137,  21.00000,  19.00000,  21.00000,  12.48568,   5.15705
202715.84746,122127.68084,80588.16662,  20.25000,  81.50000,   1.00000,  22.50000,  24.14604,  26.14604,  24.14604,  21.00000,  19.00000,  21.00000,  13.07302,   6.91906
165547.19706,123484.28839,42062.90867,  20.67500,  77.25000,   1.00000,  22.75000,  25.81998,  27.81998,  25.81998,  21.00000,  19.00000,  21.00000,  13.90999,   9.42997
256741.17736,122516.07564,134225.10172,  21.10000,  73.00000,   1.00000,  23.00000,  22.63188,  24.63188,  22.63188,  21.00000,  19.00000,  21.00000,  12.31594,   4.64782
142180.00421,92467.00613,49712.99808,  20.82500,  73.75000,   1.00000,  23.25000,  25.34115,  27.34115,  25.34115,  21.00000,  19.00000,  21.00000,  13.67058,   8.71173
138392.18374,92506.58642,45885.59733,  20.55000,  74.50000,   1.00000,  23.50000,  25.53970,  27.53970,  25.53970,  21.00000,  19.00000,  21.00000,  13.76985,   9.00956
127700.22475,92496.08339,35204.14136,  20.27500,  75.25000,   1.00000,  23.75000,  24.91376,  26.91376,  24.91376,  21.00000,  19.00000,  21.00000,  13.45688,   8.07063
160234.93906,92618.22628,67616.71278,  20.00000,  76.00000,   1.00000,  24.00000,  24.74245,  26.74245,  24.74245,  21.00000,  19.00000,  21.00000,  13.37123,   7.81368
172321.47713,73644.49758,98676.97956,  19.85000,  76.50000,   2.00000,   0.25000,  29.57564,  29.57564,  23.57564,  16.00000,  16.00000,  21.00000,  12.78782,   6.06346
117715.24539,73663.58357,44051.66182,  19.70000,  77.00000,   2.00000,   0.50000,  29.29013,  29.29013,  23.29013,  16.00000,  16.00000,  21.00000,  12.64507,   5.63520
208966.41491,73797.87573,135168.53919,  19.55000,  77.50000,   2.00000,   0.75000,  28.04943,  28.04943,  22.04943,  16.00000,  16.00000,  21.00000,  12.02472,   3.77415
191147.80415,73603.22905,117544.57510,  19.40000,  78.00000,   2.00000,   1.00000,  28.02696,  28.02696,  22.02696,  16.00000,  16.00000,  21.00000,  12.01348,   3.74044
105600.56504,65711.22467,39889.34037,  19.12500,  79.50000,   2.00000,   1.25000,  28.96985,  28.96985,  22.96985,  16.00000,  16.00000,  21.00000,  12.48493,   5.15478
98091.38215,65847.52517,32243.85698,  18.85000,  81.00000,   2.00000,   1.50000,  30.89976,  30.89976,  24.89976,  16.00000,  16.00000,  21.00000,  13.44988,   8.04964
173231.08948,65877.69922,107353.39026,  18.57500,  82.50000,   2.00000,   1.75000,  28.18395,  28.18395,  22.18395,  16.00000,  16.00000,  21.00000,  12.09197,   3.97592
119296.79250,65687.16113,53609.63137,  18.30000,  84.00000,   2.00000,   2.00000,  30.35567,  30.35567,  24.35567,  16.00000,  16.00000,  21.00000,  13.17784,   7.23351
97385.59568,65711.83905,31673.75664,  18.45000,  84.00000,   2.00000,   2.25000,  31.13351,  31.13351,  25.13351,  16.00000,  16.00000,  21.00000,  13.56675,   8.40026
141185.58176,65840.97318,75344.60858,  18.60000,  84.00000,   2.00000,   2.50000,  29.48348,  29.48348,  23.48348,  16.00000,  16.00000,  21.00000,  12.74174,   5.92522
101210.91262,65670.11546,35540.79716,  18.75000,  84.00000,   2.00000,   2.75000,  31.94052,  31.94052,  25.94052,  16.00000,  16.00000,  21.00000,  13.97026,   9.61079
97017.32502,65717.81105,31299.51397,  18.90000,  84.00000,   2.00000,   3.00000,  31.82680,  31.82680,  25.82680,  16.00000,  16.00000,  21.00000,  13.91340,   9.44020
104804.33781,72462.62601,32341.71180,  18.90000,  84.00000,   2.00000,   3.25000,  31.27895,  31.27895,  25.27895,  16.00000,  16.00000,  21.00000,  13.63948,   8.61843
105149.61117,72496.05015,32653.56103,  18.90000,  84.00000,   2.00000,   3.50000,  31.19814,  31.19814,  25.19814,  16.00000,  16.00000,  21.00000,  13.59907,   8.49721
169279.22539,72516.54968,96762.67570,  18.90000,  84.00000,   2.00000,   3.75000,  29.12257,  29.12257,  23.12257,  16.00000,  16.00000,  21.00000,  12.56128,   5.38385
136058.85958,72323.04453,63735.81504,  18.90000,  84.00000,   2.00000,   4.00000,  30.22853,  30.22853,  24.22853,  16.00000,  16.00000,  21.00000,  13.11426,   7.04279
143470.88310,99801.24427,43669.63883,  18.47500,  85.50000,   2.00000,   4.25000,  28.61803,  28.61803,  22.61803,  16.00000,  16.00000,  21.00000,  12.30901,   4.62704
133318.71140,99925.81409,33392.89731,  18.05000,  87.00000,   2.00000,   4.50000,  30.44084,  30.44084,  24.44084,  16.00000,  16.00000,  21.00000,  13.22042,   7.36126
199884.53402,99958.97761,99925.55642,  17.62500,  88.50000,   2.00000,   4.75000,  28.64979,  28.64979,  22.64979,  16.00000,  16.00000,  21.00000,  12.32490,   4.67469
184272.69374,99757.65385,84515.03989,  17.20000,  90.00000,   2.00000,   5.00000,  29.00633,  29.00633,  23.00633,  16.00000,  16.00000,  21.00000,  12.50316,   5.20949
216840.59686,180552.54346,36288.05339,  17.47500,  87.75000,   2.00000,   5.25000,  29.66456,  29.66456,  23.66456,  16.00000,  16.00000,  21.00000,  12.83228,   6.19683
218463.80839,180667.36720,37796.44119,  17.75000,  85.50000,   2.00000,   5.50000,  31.35771,  31.35771,  25.35771,  16.00000,  16.00000,  21.00000,  13.67885,   8.73656
254221.75848,180672.73557,73549.02291,  18.02500,  83.25000,   2.00000,   5.75000,  29.88464,  29.88464,  23.88464,  16.00000,  16.00000,  21.00000,  12.94232,   6.52696
217686.85327,180674.12377,37012.72950,  18.30000,  81.00000,   2.00000,   6.00000,  30.14932,  30.14932,  24.14932,  16.00000,  16.00000,  21.00000,  13.07466,   6.92397
